Localtime,Open,High,Low,Close,Volume
17.09.2019 08:45:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:46:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:47:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:48:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:49:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:50:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:51:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:52:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:53:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:54:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:55:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:56:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:57:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:58:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 08:59:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:00:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:01:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:02:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:03:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:04:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:05:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:06:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:07:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:08:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:09:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:10:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:11:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:12:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:13:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:14:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:15:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:16:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:17:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:18:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:19:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:20:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:21:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:22:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:23:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:24:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:25:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:26:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:27:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:28:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:29:00.000,219.888,219.888,219.888,219.888,0
17.09.2019 09:30:00.000,219.898,220.008,219.548,219.578,1.3925
17.09.2019 09:31:00.000,219.577,219.997,219.508,219.627,1.09
17.09.2019 09:32:00.000,219.527,219.718,219.497,219.507,2.0975
17.09.2019 09:33:00.000,219.508,219.518,219.137,219.327,2.5075
17.09.2019 09:34:00.000,219.348,219.528,219.268,219.288,1.605
17.09.2019 09:35:00.000,219.287,219.418,219.187,219.278,3.205
17.09.2019 09:36:00.000,219.277,219.398,219.097,219.227,2.7075
17.09.2019 09:37:00.000,219.217,219.298,219.127,219.188,2.585
17.09.2019 09:38:00.000,219.188,219.358,219.137,219.328,3.2075
17.09.2019 09:39:00.000,219.327,219.738,219.307,219.737,3.7925
17.09.2019 09:40:00.000,219.767,219.968,219.687,219.908,2.9425
17.09.2019 09:41:00.000,219.928,220.258,219.907,220.248,3.78
17.09.2019 09:42:00.000,220.228,220.258,220.037,220.257,4.18
17.09.2019 09:43:00.000,220.258,220.498,220.207,220.447,4.32
17.09.2019 09:44:00.000,220.427,220.568,220.147,220.188,3.5425
17.09.2019 09:45:00.000,220.188,220.248,220.058,220.188,3.63
17.09.2019 09:46:00.000,220.187,220.238,220.068,220.088,3.375
17.09.2019 09:47:00.000,220.068,220.118,219.957,219.997,4.2775
17.09.2019 09:48:00.000,220.018,220.098,219.667,219.767,3.06
17.09.2019 09:49:00.000,219.767,220.198,219.757,220.168,2.9775
17.09.2019 09:50:00.000,220.188,220.268,220.057,220.098,3.305
17.09.2019 09:51:00.000,220.097,220.168,219.847,219.897,3.4625
17.09.2019 09:52:00.000,219.898,219.998,219.678,219.747,2.9325
17.09.2019 09:53:00.000,219.748,219.788,219.498,219.498,3.2075
17.09.2019 09:54:00.000,219.498,219.498,219.198,219.388,3.1725
17.09.2019 09:55:00.000,219.418,219.578,219.307,219.448,3.4775
17.09.2019 09:56:00.000,219.448,219.478,219.358,219.397,2.5925
17.09.2019 09:57:00.000,219.398,219.638,219.338,219.567,2.3275
17.09.2019 09:58:00.000,219.557,219.558,219.457,219.477,1.6125
17.09.2019 09:59:00.000,219.478,219.508,219.188,219.368,1.875
17.09.2019 10:00:00.000,219.387,219.478,219.347,219.448,2.015
17.09.2019 10:01:00.000,219.447,219.478,219.248,219.327,2.5025
17.09.2019 10:02:00.000,219.347,219.388,219.287,219.287,2.065
17.09.2019 10:03:00.000,219.268,219.378,219.237,219.338,2.7825
17.09.2019 10:04:00.000,219.337,219.638,219.337,219.478,2.715
17.09.2019 10:05:00.000,219.467,219.568,219.318,219.548,2.6425
17.09.2019 10:06:00.000,219.557,219.598,219.457,219.558,2.245
17.09.2019 10:07:00.000,219.557,219.598,219.448,219.478,1.9525
17.09.2019 10:08:00.000,219.497,219.507,219.348,219.398,2.015
17.09.2019 10:09:00.000,219.388,219.528,219.387,219.467,1.98
17.09.2019 10:10:00.000,219.468,219.517,219.288,219.477,2.7025
17.09.2019 10:11:00.000,219.487,219.668,219.467,219.588,2.2725
17.09.2019 10:12:00.000,219.588,219.588,219.417,219.418,1.8
17.09.2019 10:13:00.000,219.428,219.738,219.408,219.678,1.9975
17.09.2019 10:14:00.000,219.677,219.758,219.657,219.668,1.725
17.09.2019 10:15:00.000,219.668,219.898,219.668,219.798,2.63
17.09.2019 10:16:00.000,219.798,219.838,219.728,219.788,1.845
17.09.2019 10:17:00.000,219.778,219.818,219.498,219.638,2.1675
17.09.2019 10:18:00.000,219.657,219.808,219.628,219.758,2.1675
17.09.2019 10:19:00.000,219.757,219.757,219.617,219.628,1.9675
17.09.2019 10:20:00.000,219.628,219.698,219.538,219.548,1.8975
17.09.2019 10:21:00.000,219.537,219.558,219.367,219.368,1.84
17.09.2019 10:22:00.000,219.358,219.428,219.338,219.427,1.6725
17.09.2019 10:23:00.000,219.438,219.448,219.358,219.408,1.7375
17.09.2019 10:24:00.000,219.418,219.518,219.417,219.458,1.09
17.09.2019 10:25:00.000,219.478,219.558,219.447,219.498,1.7775
17.09.2019 10:26:00.000,219.517,219.587,219.428,219.568,2.175
17.09.2019 10:27:00.000,219.578,219.638,219.488,219.577,1.8525
17.09.2019 10:28:00.000,219.578,219.688,219.558,219.637,1.885
17.09.2019 10:29:00.000,219.638,219.647,219.497,219.497,1.6
17.09.2019 10:30:00.000,219.498,219.638,219.498,219.588,1.835
17.09.2019 10:31:00.000,219.598,219.708,219.577,219.708,1.5175
17.09.2019 10:32:00.000,219.718,219.957,219.698,219.878,2.6025
17.09.2019 10:33:00.000,219.877,219.978,219.778,219.808,2.34
17.09.2019 10:34:00.000,219.817,219.957,219.798,219.948,1.425
17.09.2019 10:35:00.000,219.958,220.018,219.897,219.958,1.965
17.09.2019 10:36:00.000,219.958,220.108,219.887,219.977,2.0375
17.09.2019 10:37:00.000,219.998,220.048,219.958,220.028,1.495
17.09.2019 10:38:00.000,220.028,220.088,219.967,220.007,1.7325
17.09.2019 10:39:00.000,219.997,220.048,219.978,219.998,1.325
17.09.2019 10:40:00.000,220.007,220.038,219.897,219.968,1.65
17.09.2019 10:41:00.000,219.977,220.028,219.898,219.898,1.46
17.09.2019 10:42:00.000,219.888,220.008,219.847,219.898,1.9125
17.09.2019 10:43:00.000,219.907,219.938,219.897,219.918,1.5425
17.09.2019 10:44:00.000,219.908,219.958,219.847,219.848,1.6475
17.09.2019 10:45:00.000,219.848,219.878,219.728,219.788,2.3125
17.09.2019 10:46:00.000,219.798,220.038,219.758,220.008,1.9675
17.09.2019 10:47:00.000,220.008,220.098,219.887,219.897,2.82
17.09.2019 10:48:00.000,219.887,219.918,219.798,219.818,2.6075
17.09.2019 10:49:00.000,219.828,219.968,219.807,219.887,2.0875
17.09.2019 10:50:00.000,219.888,219.978,219.867,219.938,1.88
17.09.2019 10:51:00.000,219.928,219.958,219.757,219.768,1.855
17.09.2019 10:52:00.000,219.777,219.898,219.728,219.858,1.8475
17.09.2019 10:53:00.000,219.878,219.957,219.857,219.888,1.3825
17.09.2019 10:54:00.000,219.897,219.958,219.847,219.848,1.7075
17.09.2019 10:55:00.000,219.848,220.057,219.848,219.967,2.4475
17.09.2019 10:56:00.000,219.967,219.978,219.888,219.888,1.5625
17.09.2019 10:57:00.000,219.897,219.928,219.828,219.837,2.1325
17.09.2019 10:58:00.000,219.848,219.897,219.807,219.818,1.665
17.09.2019 10:59:00.000,219.838,219.868,219.728,219.758,2.01
17.09.2019 11:00:00.000,219.748,219.938,219.738,219.908,2.8425
17.09.2019 11:01:00.000,219.907,219.978,219.877,219.877,2.115
17.09.2019 11:02:00.000,219.888,219.948,219.877,219.887,2.325
17.09.2019 11:03:00.000,219.898,219.938,219.887,219.887,1.86
17.09.2019 11:04:00.000,219.888,220.008,219.867,219.978,1.88
17.09.2019 11:05:00.000,219.978,220.248,219.947,220.198,2.4175
17.09.2019 11:06:00.000,220.208,220.318,220.197,220.198,2.1775
17.09.2019 11:07:00.000,220.207,220.238,220.097,220.118,2.21
17.09.2019 11:08:00.000,220.118,220.158,220.048,220.118,2.485
17.09.2019 11:09:00.000,220.098,220.158,220.067,220.088,2.005
17.09.2019 11:10:00.000,220.088,220.148,219.997,220.047,2.335
17.09.2019 11:11:00.000,220.048,220.138,220.027,220.138,1.5225
17.09.2019 11:12:00.000,220.137,220.268,220.118,220.158,2.04
17.09.2019 11:13:00.000,220.167,220.168,220.068,220.128,1.7925
17.09.2019 11:14:00.000,220.118,220.168,220.067,220.078,1.725
17.09.2019 11:15:00.000,220.088,220.218,220.017,220.218,2.2375
17.09.2019 11:16:00.000,220.227,220.268,220.198,220.207,2.245
17.09.2019 11:17:00.000,220.218,220.218,220.098,220.148,2.005
17.09.2019 11:18:00.000,220.137,220.308,220.137,220.297,1.925
17.09.2019 11:19:00.000,220.297,220.358,220.207,220.248,1.49
17.09.2019 11:20:00.000,220.268,220.338,220.178,220.228,2.24
17.09.2019 11:21:00.000,220.238,220.458,220.237,220.407,2.24
17.09.2019 11:22:00.000,220.407,220.408,220.287,220.287,1.5725
17.09.2019 11:23:00.000,220.297,220.438,220.287,220.418,1.8425
17.09.2019 11:24:00.000,220.428,220.588,220.428,220.467,2.6625
17.09.2019 11:25:00.000,220.458,220.458,220.318,220.348,1.8
17.09.2019 11:26:00.000,220.348,220.428,220.117,220.307,2.745
17.09.2019 11:27:00.000,220.317,220.347,220.207,220.248,1.7125
17.09.2019 11:28:00.000,220.258,220.328,220.198,220.218,1.6925
17.09.2019 11:29:00.000,220.217,220.328,220.147,220.228,2.07
17.09.2019 11:30:00.000,220.238,220.378,220.228,220.308,2.0125
17.09.2019 11:31:00.000,220.317,220.388,220.207,220.218,2.025
17.09.2019 11:32:00.000,220.227,220.258,220.168,220.228,2.1875
17.09.2019 11:33:00.000,220.228,220.288,220.218,220.258,1.485
17.09.2019 11:34:00.000,220.257,220.288,220.207,220.218,1.45
17.09.2019 11:35:00.000,220.218,220.278,220.187,220.237,1.67
17.09.2019 11:36:00.000,220.247,220.307,220.247,220.268,1.5075
17.09.2019 11:37:00.000,220.268,220.298,220.177,220.187,1.2525
17.09.2019 11:38:00.000,220.188,220.248,220.177,220.217,0.8075
17.09.2019 11:39:00.000,220.228,220.268,220.227,220.248,1.1725
17.09.2019 11:40:00.000,220.238,220.278,220.197,220.227,1.27
17.09.2019 11:41:00.000,220.237,220.258,220.217,220.217,1.0775
17.09.2019 11:42:00.000,220.228,220.278,220.218,220.268,1.68
17.09.2019 11:43:00.000,220.267,220.288,220.218,220.238,1.6325
17.09.2019 11:44:00.000,220.247,220.268,220.147,220.148,1.68
17.09.2019 11:45:00.000,220.158,220.177,220.077,220.177,1.605
17.09.2019 11:46:00.000,220.177,220.288,220.168,220.258,1.49
17.09.2019 11:47:00.000,220.248,220.398,220.248,220.368,1.6575
17.09.2019 11:48:00.000,220.358,220.378,220.327,220.338,1.2825
17.09.2019 11:49:00.000,220.337,220.418,220.328,220.387,1.1275
17.09.2019 11:50:00.000,220.388,220.388,220.227,220.318,1.33
17.09.2019 11:51:00.000,220.318,220.398,220.317,220.358,1.07
17.09.2019 11:52:00.000,220.378,220.408,220.297,220.328,0.8275
17.09.2019 11:53:00.000,220.328,220.338,220.287,220.298,0.9775
17.09.2019 11:54:00.000,220.298,220.348,220.257,220.288,0.88
17.09.2019 11:55:00.000,220.298,220.327,220.187,220.197,1.63
17.09.2019 11:56:00.000,220.198,220.258,220.167,220.238,1.08
17.09.2019 11:57:00.000,220.247,220.298,220.228,220.277,1.0525
17.09.2019 11:58:00.000,220.278,220.297,220.237,220.238,0.69
17.09.2019 11:59:00.000,220.248,220.248,220.177,220.197,1.045
17.09.2019 12:00:00.000,220.208,220.318,220.208,220.287,1.365
17.09.2019 12:01:00.000,220.288,220.308,220.247,220.258,0.93
17.09.2019 12:02:00.000,220.258,220.277,220.207,220.208,1.2475
17.09.2019 12:03:00.000,220.198,220.228,220.177,220.218,0.895
17.09.2019 12:04:00.000,220.227,220.228,220.177,220.198,1.25
17.09.2019 12:05:00.000,220.197,220.258,220.197,220.248,1.095
17.09.2019 12:06:00.000,220.258,220.278,220.247,220.267,0.9
17.09.2019 12:07:00.000,220.278,220.278,220.118,220.148,1.27
17.09.2019 12:08:00.000,220.157,220.168,220.018,220.018,1.56
17.09.2019 12:09:00.000,220.037,220.048,219.927,219.988,1.7
17.09.2019 12:10:00.000,219.997,220.047,219.927,220.047,1.7725
17.09.2019 12:11:00.000,220.058,220.078,220.008,220.048,1.1925
17.09.2019 12:12:00.000,220.057,220.068,219.948,220.018,1.145
17.09.2019 12:13:00.000,220.017,220.028,219.917,219.958,1.36
17.09.2019 12:14:00.000,219.957,219.988,219.897,219.898,1.2975
17.09.2019 12:15:00.000,219.898,220.027,219.857,219.987,1.75
17.09.2019 12:16:00.000,219.988,220.008,219.937,219.988,1.2275
17.09.2019 12:17:00.000,219.988,219.998,219.897,219.938,1.145
17.09.2019 12:18:00.000,219.947,219.968,219.847,219.848,1.7375
17.09.2019 12:19:00.000,219.857,219.888,219.828,219.828,1.355
17.09.2019 12:20:00.000,219.838,219.838,219.688,219.728,1.54
17.09.2019 12:21:00.000,219.737,219.778,219.667,219.668,1.2525
17.09.2019 12:22:00.000,219.678,219.718,219.577,219.617,1.48
17.09.2019 12:23:00.000,219.618,219.638,219.547,219.607,0.995
17.09.2019 12:24:00.000,219.608,219.698,219.587,219.678,0.9925
17.09.2019 12:25:00.000,219.677,219.708,219.648,219.658,1.015
17.09.2019 12:26:00.000,219.668,219.768,219.658,219.757,1.3725
17.09.2019 12:27:00.000,219.747,219.878,219.747,219.857,1.64
17.09.2019 12:28:00.000,219.858,219.938,219.857,219.917,1.15
17.09.2019 12:29:00.000,219.928,219.958,219.917,219.917,0.96
17.09.2019 12:30:00.000,219.927,219.948,219.808,219.818,1.235
17.09.2019 12:31:00.000,219.828,219.888,219.818,219.848,0.895
17.09.2019 12:32:00.000,219.858,219.858,219.748,219.768,1.2625
17.09.2019 12:33:00.000,219.767,219.828,219.757,219.817,1.4725
17.09.2019 12:34:00.000,219.807,219.828,219.767,219.778,1.5725
17.09.2019 12:35:00.000,219.788,219.828,219.777,219.797,0.985
17.09.2019 12:36:00.000,219.798,219.807,219.638,219.638,1.6225
17.09.2019 12:37:00.000,219.638,219.658,219.577,219.608,1.9425
17.09.2019 12:38:00.000,219.607,219.628,219.558,219.628,1.83
17.09.2019 12:39:00.000,219.638,219.748,219.637,219.728,1.505
17.09.2019 12:40:00.000,219.738,219.868,219.738,219.767,1.17
17.09.2019 12:41:00.000,219.778,219.798,219.727,219.768,1.045
17.09.2019 12:42:00.000,219.768,219.878,219.748,219.868,1.0375
17.09.2019 12:43:00.000,219.868,219.928,219.847,219.877,1.395
17.09.2019 12:44:00.000,219.907,219.918,219.847,219.918,0.7475
17.09.2019 12:45:00.000,219.908,219.918,219.878,219.918,0.7375
17.09.2019 12:46:00.000,219.898,219.948,219.898,219.918,0.705
17.09.2019 12:47:00.000,219.927,219.938,219.887,219.938,0.67
17.09.2019 12:48:00.000,219.948,219.978,219.927,219.957,0.7475
17.09.2019 12:49:00.000,219.968,220.018,219.957,219.978,1.155
17.09.2019 12:50:00.000,219.988,220.108,219.968,220.067,1.535
17.09.2019 12:51:00.000,220.077,220.088,219.927,219.927,1.4225
17.09.2019 12:52:00.000,219.928,219.988,219.898,219.968,1.025
17.09.2019 12:53:00.000,219.957,219.977,219.917,219.918,0.8425
17.09.2019 12:54:00.000,219.917,219.948,219.858,219.937,1.005
17.09.2019 12:55:00.000,219.938,219.968,219.907,219.958,0.87
17.09.2019 12:56:00.000,219.957,219.988,219.917,219.938,1.1
17.09.2019 12:57:00.000,219.948,219.948,219.857,219.868,0.82
17.09.2019 12:58:00.000,219.867,219.948,219.827,219.928,1.1575
17.09.2019 12:59:00.000,219.938,219.978,219.917,219.917,1.1625
17.09.2019 13:00:00.000,219.918,220.078,219.908,220.048,1.1575
17.09.2019 13:01:00.000,220.058,220.058,220.027,220.038,0.815
17.09.2019 13:02:00.000,220.037,220.058,220.018,220.028,1.0725
17.09.2019 13:03:00.000,220.037,220.058,220.017,220.028,0.69
17.09.2019 13:04:00.000,220.028,220.088,220.017,220.088,0.6375
17.09.2019 13:05:00.000,220.087,220.128,220.068,220.128,0.73
17.09.2019 13:06:00.000,220.127,220.168,220.117,220.168,0.7475
17.09.2019 13:07:00.000,220.167,220.178,220.148,220.148,0.66
17.09.2019 13:08:00.000,220.147,220.248,220.117,220.157,0.8925
17.09.2019 13:09:00.000,220.167,220.188,220.137,220.148,0.91
17.09.2019 13:10:00.000,220.157,220.197,220.128,220.128,0.8025
17.09.2019 13:11:00.000,220.118,220.138,220.067,220.118,0.8175
17.09.2019 13:12:00.000,220.117,220.118,220.078,220.088,0.4975
17.09.2019 13:13:00.000,220.098,220.148,220.078,220.087,0.875
17.09.2019 13:14:00.000,220.088,220.088,220.047,220.067,0.7525
17.09.2019 13:15:00.000,220.068,220.138,220.067,220.127,0.88
17.09.2019 13:16:00.000,220.128,220.168,220.098,220.127,0.9
17.09.2019 13:17:00.000,220.118,220.178,220.118,220.167,0.8375
17.09.2019 13:18:00.000,220.168,220.178,220.148,220.167,0.6975
17.09.2019 13:19:00.000,220.168,220.177,220.057,220.058,0.9875
17.09.2019 13:20:00.000,220.057,220.098,220.057,220.078,0.8425
17.09.2019 13:21:00.000,220.088,220.138,220.077,220.118,0.5675
17.09.2019 13:22:00.000,220.128,220.148,220.087,220.097,0.775
17.09.2019 13:23:00.000,220.098,220.138,220.077,220.137,0.72
17.09.2019 13:24:00.000,220.138,220.148,220.108,220.138,0.7175
17.09.2019 13:25:00.000,220.137,220.138,220.057,220.088,0.56
17.09.2019 13:26:00.000,220.087,220.098,220.017,220.017,0.6125
17.09.2019 13:27:00.000,220.018,220.038,219.957,219.987,0.545
17.09.2019 13:28:00.000,219.998,220.038,219.988,220.037,0.8075
17.09.2019 13:29:00.000,220.038,220.108,220.037,220.078,0.7725
17.09.2019 13:30:00.000,220.087,220.107,220.077,220.098,0.6375
17.09.2019 13:31:00.000,220.097,220.158,220.097,220.157,0.5375
17.09.2019 13:32:00.000,220.158,220.168,220.147,220.158,0.605
17.09.2019 13:33:00.000,220.158,220.168,220.108,220.128,0.7725
17.09.2019 13:34:00.000,220.127,220.158,220.117,220.117,0.6825
17.09.2019 13:35:00.000,220.118,220.128,220.037,220.058,0.66
17.09.2019 13:36:00.000,220.048,220.068,220.037,220.067,0.8025
17.09.2019 13:37:00.000,220.067,220.088,220.017,220.068,0.9475
17.09.2019 13:38:00.000,220.068,220.088,220.048,220.088,0.7275
17.09.2019 13:39:00.000,220.087,220.108,220.067,220.088,0.9475
17.09.2019 13:40:00.000,220.088,220.177,219.997,220.167,1.755
17.09.2019 13:41:00.000,220.168,220.178,220.097,220.107,0.895
17.09.2019 13:42:00.000,220.108,220.148,220.108,220.148,0.405
17.09.2019 13:43:00.000,220.147,220.158,220.107,220.108,0.84
17.09.2019 13:44:00.000,220.098,220.118,220.038,220.048,0.6275
17.09.2019 13:45:00.000,220.057,220.107,220.017,220.018,1.3025
17.09.2019 13:46:00.000,220.018,220.158,219.987,220.158,2.03
17.09.2019 13:47:00.000,220.137,220.168,220.077,220.148,1.6425
17.09.2019 13:48:00.000,220.138,220.207,220.137,220.187,1.465
17.09.2019 13:49:00.000,220.178,220.207,220.147,220.148,1.18
17.09.2019 13:50:00.000,220.148,220.168,220.127,220.137,0.935
17.09.2019 13:51:00.000,220.147,220.218,220.097,220.118,1.2325
17.09.2019 13:52:00.000,220.117,220.128,220.057,220.058,1.2725
17.09.2019 13:53:00.000,220.057,220.068,220.037,220.058,0.51
17.09.2019 13:54:00.000,220.057,220.088,220.037,220.038,0.7675
17.09.2019 13:55:00.000,220.038,220.068,220.037,220.048,0.8525
17.09.2019 13:56:00.000,220.038,220.038,219.917,220.008,0.965
17.09.2019 13:57:00.000,219.998,220.008,219.937,219.987,1.2625
17.09.2019 13:58:00.000,219.988,219.998,219.927,219.957,1.1125
17.09.2019 13:59:00.000,219.958,220.308,219.897,219.978,4.2575
17.09.2019 14:00:00.000,219.987,220.138,219.987,220.018,2.955
17.09.2019 14:01:00.000,220.018,220.128,219.988,220.057,2.0625
17.09.2019 14:02:00.000,220.057,220.188,220.038,220.047,2.0625
17.09.2019 14:03:00.000,220.048,220.098,220.027,220.057,1.5075
17.09.2019 14:04:00.000,220.058,220.058,219.988,220.008,1.23
17.09.2019 14:05:00.000,219.998,220.038,219.957,219.967,1.3475
17.09.2019 14:06:00.000,219.958,219.978,219.928,219.958,1.375
17.09.2019 14:07:00.000,219.958,220.037,219.928,220.017,1.4425
17.09.2019 14:08:00.000,220.007,220.028,219.857,219.887,1.615
17.09.2019 14:09:00.000,219.888,220.028,219.837,220.028,1.9625
17.09.2019 14:10:00.000,220.038,220.088,219.997,220.018,1.8975
17.09.2019 14:11:00.000,220.028,220.048,219.967,219.988,1.5825
17.09.2019 14:12:00.000,219.998,220.028,219.947,219.977,0.975
17.09.2019 14:13:00.000,219.987,219.988,219.907,219.958,1.3775
17.09.2019 14:14:00.000,219.957,219.958,219.897,219.938,1.26
17.09.2019 14:15:00.000,219.928,219.977,219.887,219.948,1.235
17.09.2019 14:16:00.000,219.938,220.008,219.938,219.978,1.39
17.09.2019 14:17:00.000,219.977,220.027,219.917,220.027,1.09
17.09.2019 14:18:00.000,220.038,220.038,220.007,220.037,0.5375
17.09.2019 14:19:00.000,220.038,220.048,220.017,220.018,0.6125
17.09.2019 14:20:00.000,220.018,220.048,219.998,220.038,1.025
17.09.2019 14:21:00.000,220.048,220.108,220.037,220.048,1.0575
17.09.2019 14:22:00.000,220.057,220.068,220.018,220.058,1.165
17.09.2019 14:23:00.000,220.037,220.057,219.908,219.918,1.2675
17.09.2019 14:24:00.000,219.918,219.948,219.898,219.937,0.885
17.09.2019 14:25:00.000,219.938,219.948,219.887,219.908,0.915
17.09.2019 14:26:00.000,219.908,219.948,219.888,219.908,0.99
17.09.2019 14:27:00.000,219.917,219.938,219.887,219.928,1.12
17.09.2019 14:28:00.000,219.928,219.968,219.927,219.948,1.095
17.09.2019 14:29:00.000,219.947,219.958,219.918,219.927,1.015
17.09.2019 14:30:00.000,219.937,219.948,219.897,219.898,0.9025
17.09.2019 14:31:00.000,219.897,219.908,219.888,219.898,0.8275
17.09.2019 14:32:00.000,219.908,219.908,219.847,219.848,0.845
17.09.2019 14:33:00.000,219.858,219.878,219.797,219.877,1.155
17.09.2019 14:34:00.000,219.868,219.888,219.837,219.868,1.0025
17.09.2019 14:35:00.000,219.887,219.917,219.857,219.868,0.9125
17.09.2019 14:36:00.000,219.858,219.877,219.827,219.828,0.5325
17.09.2019 14:37:00.000,219.827,219.848,219.797,219.797,0.515
17.09.2019 14:38:00.000,219.808,219.948,219.797,219.897,1.3425
17.09.2019 14:39:00.000,219.878,219.957,219.817,219.897,1.3875
17.09.2019 14:40:00.000,219.898,220.078,219.888,220.038,1.725
17.09.2019 14:41:00.000,220.037,220.088,219.997,219.997,1.21
17.09.2019 14:42:00.000,219.998,220.008,219.967,219.998,0.68
17.09.2019 14:43:00.000,219.997,219.998,219.968,219.978,0.745
17.09.2019 14:44:00.000,219.988,220.038,219.988,220.028,0.8775
17.09.2019 14:45:00.000,220.028,220.028,219.987,220.008,0.905
17.09.2019 14:46:00.000,220.008,220.028,219.987,220.018,0.7125
17.09.2019 14:47:00.000,220.017,220.018,219.977,219.977,0.705
17.09.2019 14:48:00.000,219.978,220.078,219.967,220.068,0.895
17.09.2019 14:49:00.000,220.068,220.088,220.038,220.068,1.165
17.09.2019 14:50:00.000,220.067,220.178,220.067,220.157,1.2675
17.09.2019 14:51:00.000,220.157,220.178,220.107,220.127,0.935
17.09.2019 14:52:00.000,220.137,220.157,220.107,220.117,1.06
17.09.2019 14:53:00.000,220.118,220.128,220.088,220.118,0.8
17.09.2019 14:54:00.000,220.127,220.138,220.088,220.098,0.9875
17.09.2019 14:55:00.000,220.098,220.098,220.027,220.047,0.85
17.09.2019 14:56:00.000,220.058,220.097,220.017,220.048,0.925
17.09.2019 14:57:00.000,220.057,220.068,219.998,220.018,0.7875
17.09.2019 14:58:00.000,220.017,220.028,219.977,219.988,0.81
17.09.2019 14:59:00.000,219.978,220.018,219.957,220.017,0.8875
17.09.2019 15:00:00.000,220.018,220.138,220.018,220.098,0.8
17.09.2019 15:01:00.000,220.107,220.128,219.997,220.007,1.0075
17.09.2019 15:02:00.000,220.008,220.047,220.007,220.017,0.8275
17.09.2019 15:03:00.000,220.027,220.068,220.017,220.028,0.6575
17.09.2019 15:04:00.000,220.037,220.038,219.968,219.997,0.73
17.09.2019 15:05:00.000,219.998,220.058,219.997,220.058,0.675
17.09.2019 15:06:00.000,220.058,220.058,220.017,220.038,0.5225
17.09.2019 15:07:00.000,220.037,220.048,220.007,220.028,0.88
17.09.2019 15:08:00.000,220.037,220.037,219.997,219.998,0.84
17.09.2019 15:09:00.000,219.997,220.028,219.997,220.017,0.625
17.09.2019 15:10:00.000,219.998,220.028,219.978,219.987,0.8675
17.09.2019 15:11:00.000,219.988,220.008,219.957,219.968,0.37
17.09.2019 15:12:00.000,219.977,219.998,219.937,219.937,0.4925
17.09.2019 15:13:00.000,219.937,219.998,219.937,219.998,0.7375
17.09.2019 15:14:00.000,219.997,220.008,219.968,219.978,0.775
17.09.2019 15:15:00.000,219.978,219.998,219.897,219.948,1.0675
17.09.2019 15:16:00.000,219.948,220.008,219.938,219.987,1.0875
17.09.2019 15:17:00.000,219.987,219.988,219.897,219.918,1.06
17.09.2019 15:18:00.000,219.927,219.977,219.917,219.968,0.4625
17.09.2019 15:19:00.000,219.967,219.978,219.918,219.977,0.525
17.09.2019 15:20:00.000,219.978,219.988,219.938,219.978,0.8075
17.09.2019 15:21:00.000,219.977,220.018,219.968,220.007,1.2025
