,Localtime,Open,High,Low,Close,Volume,strtime,index2
529,2019-09-19 15:59:00,220.957,217.37681538461547,220.738,220.858,4.96,09/19 15:59,35
530,2019-09-20 09:30:00,221.44799999999998,224.69681538461546,221.44799999999998,221.958,1.5125,09/20 09:30,35
531,2019-09-20 09:31:00,222.167,226.0768153846154,222.167,222.25799999999998,1.8925,09/20 09:31,35
532,2019-09-20 09:32:00,222.27700000000002,225.35081538461552,222.00799999999998,222.017,1.1625,09/20 09:32,35
533,2019-09-20 09:33:00,222.028,224.33681538461545,221.81799999999998,222.03799999999998,1.88,09/20 09:33,35
534,2019-09-20 09:34:00,222.058,225.05081538461545,222.028,222.09799999999998,1.7475,09/20 09:34,35
535,2019-09-20 09:35:00,222.08700000000002,223.85081538461552,221.947,221.957,2.5975,09/20 09:35,35
536,2019-09-20 09:36:00,221.958,223.73681538461548,221.768,222.097,2.3875,09/20 09:36,35
537,2019-09-20 09:37:00,222.09799999999998,223.55681538461548,221.857,222.00799999999998,2.56,09/20 09:37,35
538,2019-09-20 09:38:00,222.018,224.15681538461544,221.977,222.19799999999998,2.83,09/20 09:38,35
539,2019-09-20 09:39:00,222.19799999999998,225.05681538461548,222.128,222.208,3.0375,09/20 09:39,35
540,2019-09-20 09:40:00,222.218,224.51681538461546,222.09799999999998,222.197,2.5075,09/20 09:40,36
541,2019-09-20 09:41:00,222.207,224.2168153846154,221.997,222.08700000000002,2.03,09/20 09:41,36
542,2019-09-20 09:42:00,222.107,223.85681538461537,221.997,222.05700000000002,1.46,09/20 09:42,36
543,2019-09-20 09:43:00,222.058,223.2568153846154,221.748,221.898,2.125,09/20 09:43,36
544,2019-09-20 09:44:00,221.92700000000002,222.8968153846154,221.898,221.958,1.8,09/20 09:44,36
545,2019-09-20 09:45:00,221.977,223.01681538461546,221.868,221.878,1.9825,09/20 09:45,36
546,2019-09-20 09:46:00,221.877,222.35681538461537,221.748,221.798,3.02,09/20 09:46,36
547,2019-09-20 09:47:00,221.798,221.99681538461536,221.717,221.787,2.6275,09/20 09:47,36
548,2019-09-20 09:48:00,221.787,222.53681538461538,221.658,221.84799999999998,3.1425,09/20 09:48,36
549,2019-09-20 09:49:00,221.857,222.65681538461544,221.648,221.67700000000002,3.215,09/20 09:49,36
550,2019-09-20 09:50:00,221.668,221.27681538461533,221.447,221.487,3.845,09/20 09:50,36
551,2019-09-20 09:51:00,221.50799999999998,222.29681538461543,221.507,221.80700000000002,2.805,09/20 09:51,36
552,2019-09-20 09:52:00,221.798,222.29681538461543,221.798,221.84799999999998,2.2075,09/20 09:52,36
553,2019-09-20 09:53:00,221.86700000000002,222.35081538461552,221.80700000000002,221.81799999999998,2.725,09/20 09:53,36
554,2019-09-20 09:54:00,221.84799999999998,222.11081538461556,221.72799999999998,221.78799999999998,2.7975,09/20 09:54,36
555,2019-09-20 09:55:00,221.798,221.81681538461535,221.64700000000002,221.67700000000002,2.955,09/20 09:55,37
556,2019-09-20 09:56:00,221.678,222.35681538461537,221.678,221.75799999999998,2.89,09/20 09:56,37
557,2019-09-20 09:57:00,221.75799999999998,222.29681538461543,221.75799999999998,221.828,2.385,09/20 09:57,37
558,2019-09-20 09:58:00,221.828,222.65681538461544,221.817,221.917,2.1025,09/20 09:58,37
559,2019-09-20 09:59:00,221.908,222.47681538461543,221.808,221.888,2.915,09/20 09:59,37
560,2019-09-20 10:00:00,221.887,223.19681538461546,221.817,222.03799999999998,3.39,09/20 10:00,37
561,2019-09-20 10:01:00,222.037,223.2568153846154,221.727,221.75799999999998,2.66,09/20 10:01,37
562,2019-09-20 10:02:00,221.757,222.23681538461548,221.747,221.858,2.555,09/20 10:02,37
563,2019-09-20 10:03:00,221.868,222.17681538461537,221.69799999999998,221.768,3.0775,09/20 10:03,37
564,2019-09-20 10:04:00,221.768,222.35681538461537,221.767,221.847,3.065,09/20 10:04,37
565,2019-09-20 10:05:00,221.858,222.35681538461537,221.747,221.768,3.1475,09/20 10:05,37
566,2019-09-20 10:06:00,221.768,221.5768153846154,221.69799999999998,221.768,3.075,09/20 10:06,37
567,2019-09-20 10:07:00,221.77700000000002,222.53681538461538,221.77700000000002,221.938,2.785,09/20 10:07,37
568,2019-09-20 10:08:00,221.937,223.0768153846154,221.86700000000002,221.868,3.0625,09/20 10:08,37
569,2019-09-20 10:09:00,221.878,222.23681538461548,221.808,221.808,2.945,09/20 10:09,37
570,2019-09-20 10:10:00,221.80700000000002,222.23081538461545,221.80700000000002,221.858,2.625,09/20 10:10,38
571,2019-09-20 10:11:00,221.86700000000002,222.65681538461544,221.768,221.78799999999998,2.5675,09/20 10:11,38
572,2019-09-20 10:12:00,221.78799999999998,221.87081538461544,221.707,221.708,2.355,09/20 10:12,38
573,2019-09-20 10:13:00,221.707,221.33681538461545,221.607,221.607,3.3925,09/20 10:13,38
574,2019-09-20 10:14:00,221.607,221.33681538461545,221.578,221.61700000000002,3.11,09/20 10:14,38
575,2019-09-20 10:15:00,221.628,221.45681538461534,221.628,221.72799999999998,3.505,09/20 10:15,38
576,2019-09-20 10:16:00,221.747,222.17681538461537,221.697,221.858,2.54,09/20 10:16,38
577,2019-09-20 10:17:00,221.84799999999998,222.4168153846155,221.828,221.858,2.2075,09/20 10:17,38
578,2019-09-20 10:18:00,221.86700000000002,223.0768153846154,221.797,221.957,2.61,09/20 10:18,38
579,2019-09-20 10:19:00,221.958,222.8968153846154,221.868,221.998,2.5975,09/20 10:19,38
580,2019-09-20 10:20:00,221.988,222.83681538461545,221.888,221.917,2.245,09/20 10:20,38
581,2019-09-20 10:21:00,221.918,222.65681538461544,221.89700000000002,221.908,1.99,09/20 10:21,38
582,2019-09-20 10:22:00,221.908,222.65681538461544,221.89700000000002,221.938,2.42,09/20 10:22,38
583,2019-09-20 10:23:00,221.937,222.77681538461533,221.898,221.918,1.82,09/20 10:23,38
584,2019-09-20 10:24:00,221.918,222.65681538461544,221.86700000000002,221.888,1.8325,09/20 10:24,38
585,2019-09-20 10:25:00,221.887,222.35681538461537,221.767,221.78799999999998,1.9175,09/20 10:25,39
586,2019-09-20 10:26:00,221.80700000000002,221.93681538461541,221.77700000000002,221.798,1.7025,09/20 10:26,39
587,2019-09-20 10:27:00,221.808,221.93681538461541,221.787,221.808,1.8325,09/20 10:27,39
588,2019-09-20 10:28:00,221.817,221.93681538461541,221.797,221.80700000000002,1.675,09/20 10:28,39
589,2019-09-20 10:29:00,221.798,221.81681538461535,221.75799999999998,221.808,1.8825,09/20 10:29,39
590,2019-09-20 10:30:00,221.81799999999998,223.31681538461535,221.817,222.06799999999998,3.12,09/20 10:30,39
591,2019-09-20 10:31:00,222.058,223.49681538461536,222.017,222.078,2.01,09/20 10:31,39
592,2019-09-20 10:32:00,222.08700000000002,224.27681538461533,222.08700000000002,222.188,2.1425,09/20 10:32,39
593,2019-09-20 10:33:00,222.188,224.5768153846154,222.187,222.247,2.135,09/20 10:33,39
594,2019-09-20 10:34:00,222.247,224.5768153846154,222.128,222.188,1.8025,09/20 10:34,39
595,2019-09-20 10:35:00,222.188,224.27681538461533,222.11700000000002,222.22799999999998,1.485,09/20 10:35,39
596,2019-09-20 10:36:00,222.248,225.41081538461546,222.238,222.388,1.895,09/20 10:36,39
597,2019-09-20 10:37:00,222.388,225.35681538461537,222.328,222.388,1.6525,09/20 10:37,39
598,2019-09-20 10:38:00,222.407,225.47681538461543,222.287,222.298,1.47,09/20 10:38,39
599,2019-09-20 10:39:00,222.297,224.69081538461543,221.958,221.987,2.8075,09/20 10:39,39
600,2019-09-20 10:40:00,221.988,223.19681538461546,221.877,221.907,1.855,09/20 10:40,40
601,2019-09-20 10:41:00,221.908,223.19081538461543,221.907,221.998,1.2825,09/20 10:41,40
602,2019-09-20 10:42:00,221.997,223.61681538461542,221.94799999999998,222.088,1.5225,09/20 10:42,40
603,2019-09-20 10:43:00,222.088,223.91081538461546,222.067,222.118,1.235,09/20 10:43,40
604,2019-09-20 10:44:00,222.128,223.73681538461548,222.00799999999998,222.03799999999998,1.1075,09/20 10:44,40
605,2019-09-20 10:45:00,222.03799999999998,223.61681538461542,221.998,222.108,1.2275,09/20 10:45,40
606,2019-09-20 10:46:00,222.107,224.2168153846154,222.088,222.208,1.395,09/20 10:46,40
607,2019-09-20 10:47:00,222.217,224.27681538461533,222.138,222.207,2.375,09/20 10:47,40
608,2019-09-20 10:48:00,222.207,224.5768153846154,222.168,222.168,2.545,09/20 10:48,40
609,2019-09-20 10:49:00,222.167,224.15681538461544,222.14700000000002,222.167,2.4625,09/20 10:49,40
610,2019-09-20 10:50:00,222.168,223.97681538461543,222.127,222.158,1.59,09/20 10:50,40
611,2019-09-20 10:51:00,222.157,224.33081538461542,222.118,222.217,1.615,09/20 10:51,40
612,2019-09-20 10:52:00,222.207,224.3968153846154,222.088,222.14700000000002,3.1425,09/20 10:52,40
613,2019-09-20 10:53:00,222.148,224.09081538461547,221.92700000000002,221.928,2.115,09/20 10:53,40
614,2019-09-20 10:54:00,221.958,223.49681538461536,221.938,222.037,2.525,09/20 10:54,40
615,2019-09-20 10:55:00,222.037,223.13681538461535,221.857,221.938,1.8575,09/20 10:55,41
616,2019-09-20 10:56:00,221.938,223.19681538461546,221.887,221.887,1.49,09/20 10:56,41
617,2019-09-20 10:57:00,221.887,222.47681538461543,221.787,221.868,2.57,09/20 10:57,41
618,2019-09-20 10:58:00,221.878,222.4168153846155,221.81799999999998,221.917,1.78,09/20 10:58,41
619,2019-09-20 10:59:00,221.928,222.83681538461545,221.918,221.938,2.225,09/20 10:59,41
620,2019-09-20 11:00:00,221.938,222.53681538461538,221.877,221.917,2.4375,09/20 11:00,41
621,2019-09-20 11:01:00,221.918,223.49681538461536,221.908,222.078,1.3975,09/20 11:01,41
622,2019-09-20 11:02:00,222.078,223.37681538461547,221.918,221.97799999999998,2.07,09/20 11:02,41
623,2019-09-20 11:03:00,221.987,223.19681538461546,221.947,221.998,2.1375,09/20 11:03,41
624,2019-09-20 11:04:00,222.00799999999998,223.19681538461546,221.92700000000002,221.938,1.63,09/20 11:04,41
625,2019-09-20 11:05:00,221.938,222.77681538461533,221.907,221.907,1.785,09/20 11:05,41
626,2019-09-20 11:06:00,221.907,222.7168153846154,221.838,221.967,2.04,09/20 11:06,41
627,2019-09-20 11:07:00,221.968,223.19681538461546,221.917,222.007,1.4825,09/20 11:07,41
628,2019-09-20 11:08:00,222.007,223.0768153846154,221.977,221.988,1.675,09/20 11:08,41
629,2019-09-20 11:09:00,221.988,223.01681538461546,221.987,222.018,1.695,09/20 11:09,41
630,2019-09-20 11:10:00,222.00799999999998,223.2568153846154,221.987,222.018,1.645,09/20 11:10,42
631,2019-09-20 11:11:00,222.017,223.55681538461548,222.017,222.088,1.785,09/20 11:11,42
632,2019-09-20 11:12:00,222.08700000000002,223.55681538461548,222.05700000000002,222.067,1.7575,09/20 11:12,42
633,2019-09-20 11:13:00,222.058,223.31681538461535,221.86700000000002,221.888,1.5625,09/20 11:13,42
634,2019-09-20 11:14:00,221.887,222.23681538461548,221.708,221.778,1.8825,09/20 11:14,42
635,2019-09-20 11:15:00,221.77700000000002,222.11681538461542,221.767,221.858,1.8875,09/20 11:15,42
636,2019-09-20 11:16:00,221.84799999999998,222.35681538461537,221.83700000000002,221.878,1.9675,09/20 11:16,42
637,2019-09-20 11:17:00,221.868,222.29681538461543,221.797,221.808,1.865,09/20 11:17,42
638,2019-09-20 11:18:00,221.808,221.99681538461536,221.667,221.84799999999998,3.72,09/20 11:18,42
639,2019-09-20 11:19:00,221.847,222.4168153846155,221.787,221.908,2.8425,09/20 11:19,42
640,2019-09-20 11:20:00,221.908,222.71081538461553,221.888,221.938,2.5025,09/20 11:20,42
641,2019-09-20 11:21:00,221.947,223.13681538461535,221.947,222.00799999999998,1.9775,09/20 11:21,42
642,2019-09-20 11:22:00,222.007,222.95081538461548,221.888,221.928,2.06,09/20 11:22,42
643,2019-09-20 11:23:00,221.92700000000002,222.7168153846154,221.917,221.958,1.5225,09/20 11:23,42
644,2019-09-20 11:24:00,221.957,223.43681538461541,221.94799999999998,222.028,1.4475,09/20 11:24,42
645,2019-09-20 11:25:00,222.018,223.19681538461546,221.938,221.938,1.335,09/20 11:25,43
646,2019-09-20 11:26:00,221.94799999999998,222.7168153846154,221.868,221.908,1.9925,09/20 11:26,43
647,2019-09-20 11:27:00,221.907,222.4168153846155,221.847,221.907,1.745,09/20 11:27,43
648,2019-09-20 11:28:00,221.907,222.77081538461547,221.778,221.808,1.8125,09/20 11:28,43
649,2019-09-20 11:29:00,221.798,221.87681538461547,221.727,221.787,1.8275,09/20 11:29,43
