date, value
11/8/2000,0.5261
11/9/2000,0.527
11/10/2000,0.5192
11/13/2000,0.5195
11/14/2000,0.519
11/15/2000,0.5206
11/16/2000,0.5205
11/17/2000,0.5185
11/20/2000,0.5144
11/21/2000,0.5099
11/22/2000,0.5254
11/24/2000,0.5232
11/27/2000,0.5266
11/28/2000,0.5221
11/29/2000,0.5215
11/30/2000,0.5284
12/1/2000,0.5386
12/4/2000,0.543
12/5/2000,0.5396
12/6/2000,0.5482
12/7/2000,0.547
12/8/2000,0.5457
12/11/2000,0.54
12/12/2000,0.5415
12/13/2000,0.54
12/14/2000,0.5438
12/15/2000,0.5452
12/18/2000,0.5421
12/19/2000,0.5449
12/20/2000,0.553
12/21/2000,0.5544
12/22/2000,0.5562
12/26/2000,0.5581
12/27/2000,0.5584
12/28/2000,0.5535
12/29/2000,0.5585
1/2/2001,0.56
1/3/2001,0.556
1/4/2001,0.5664
1/5/2001,0.5719
1/8/2001,0.5674
1/9/2001,0.5643
1/10/2001,0.555
1/11/2001,0.5605
1/12/2001,0.5566
1/16/2001,0.5549
1/17/2001,0.5533
1/18/2001,0.558
1/19/2001,0.556
1/22/2001,0.5572
1/23/2001,0.5514
1/24/2001,0.5425
1/25/2001,0.5462
1/26/2001,0.544
1/29/2001,0.5426
1/30/2001,0.5478
1/31/2001,0.5505
2/1/2001,0.5527
2/2/2001,0.5527
2/5/2001,0.5499
2/6/2001,0.5483
2/7/2001,0.5459
2/8/2001,0.5356
2/9/2001,0.5362
2/12/2001,0.5385
2/13/2001,0.5337
2/14/2001,0.5285
2/15/2001,0.5233
2/16/2001,0.5277
2/20/2001,0.5234
2/21/2001,0.5244
2/22/2001,0.524
2/23/2001,0.526
2/26/2001,0.5222
2/27/2001,0.5254
2/28/2001,0.5257
3/1/2001,0.5272
3/2/2001,0.5301
3/5/2001,0.5221
3/6/2001,0.5204
3/7/2001,0.5098
3/8/2001,0.5114
3/9/2001,0.5087
3/12/2001,0.5093
3/13/2001,0.5028
3/14/2001,0.497
3/15/2001,0.4916
3/16/2001,0.4945
3/19/2001,0.4979
3/20/2001,0.5012
3/21/2001,0.4934
3/22/2001,0.4933
3/23/2001,0.4962
3/26/2001,0.4997
3/27/2001,0.4987
3/28/2001,0.4932
3/29/2001,0.4942
3/30/2001,0.4854
4/2/2001,0.4787
4/3/2001,0.4875
4/4/2001,0.4881
4/5/2001,0.49
4/6/2001,0.4978
4/9/2001,0.4914
4/10/2001,0.4959
4/11/2001,0.5027
4/12/2001,0.5084
4/16/2001,0.5112
4/17/2001,0.5032
4/18/2001,0.5032
4/19/2001,0.5155
4/20/2001,0.5151
4/23/2001,0.5067
4/24/2001,0.5061
4/25/2001,0.506
4/26/2001,0.5104
4/27/2001,0.5094
4/30/2001,0.513
5/1/2001,0.5172
5/2/2001,0.5206
5/3/2001,0.5184
5/4/2001,0.5184
5/7/2001,0.5176
5/8/2001,0.516
5/9/2001,0.5242
5/10/2001,0.5235
5/11/2001,0.5213
5/14/2001,0.5193
5/15/2001,0.5211
5/16/2001,0.5235
5/17/2001,0.5273
5/18/2001,0.5293
5/21/2001,0.5264
5/22/2001,0.5233
5/23/2001,0.5175
5/24/2001,0.5195
5/25/2001,0.5203
5/29/2001,0.5173
5/30/2001,0.5125
5/31/2001,0.5064
6/1/2001,0.5086
6/4/2001,0.5078
6/5/2001,0.5097
6/6/2001,0.5159
6/7/2001,0.5194
6/8/2001,0.5248
6/11/2001,0.5216
6/12/2001,0.5245
6/13/2001,0.5294
6/14/2001,0.5275
6/15/2001,0.5245
6/18/2001,0.5226
6/19/2001,0.5196
6/20/2001,0.5191
6/21/2001,0.5167
6/22/2001,0.5164
6/25/2001,0.517
6/26/2001,0.5213
6/27/2001,0.5188
6/28/2001,0.5064
6/29/2001,0.5111
7/2/2001,0.511
7/3/2001,0.5176
7/5/2001,0.514
7/6/2001,0.508
7/9/2001,0.511
7/10/2001,0.5093
7/11/2001,0.5048
7/12/2001,0.5051
7/13/2001,0.5076
7/16/2001,0.5076
7/17/2001,0.5092
7/18/2001,0.5148
7/19/2001,0.5132
7/20/2001,0.5056
7/23/2001,0.5078
7/24/2001,0.5094
7/25/2001,0.5078
7/26/2001,0.5094
7/27/2001,0.508
7/30/2001,0.5056
7/31/2001,0.5096
8/1/2001,0.5178
8/2/2001,0.5202
8/3/2001,0.5166
8/6/2001,0.5174
8/7/2001,0.515
8/8/2001,0.5189
8/9/2001,0.5117
8/10/2001,0.5133
8/13/2001,0.5172
8/14/2001,0.5218
8/15/2001,0.5289
8/16/2001,0.5241
8/17/2001,0.5354
8/20/2001,0.5324
8/21/2001,0.5342
8/22/2001,0.5333
8/23/2001,0.534
8/24/2001,0.5339
8/27/2001,0.5286
8/28/2001,0.53
8/29/2001,0.5288
8/30/2001,0.5319
8/31/2001,0.5292
9/4/2001,0.5202
9/5/2001,0.5205
9/6/2001,0.5223
9/7/2001,0.5189
9/10/2001,0.513
9/11/2001,0.5216
9/12/2001,0.5169
9/13/2001,0.5154
9/14/2001,0.5143
9/17/2001,0.5021
9/18/2001,0.4965
9/19/2001,0.493
9/20/2001,0.4925
9/21/2001,0.4846
9/24/2001,0.4912
9/25/2001,0.4932
9/26/2001,0.4906
9/27/2001,0.4874
9/28/2001,0.4912
10/1/2001,0.4955
10/2/2001,0.495
10/3/2001,0.4953
10/4/2001,0.4984
10/5/2001,0.5067
10/8/2001,0.508
10/9/2001,0.5004
10/10/2001,0.5014
10/11/2001,0.5015
10/12/2001,0.506
10/15/2001,0.5158
10/16/2001,0.5114
10/17/2001,0.5107
10/18/2001,0.5068
10/19/2001,0.5089
10/22/2001,0.51
10/23/2001,0.5074
10/24/2001,0.508
10/25/2001,0.5034
10/26/2001,0.5021
10/29/2001,0.5055
10/30/2001,0.5045
10/31/2001,0.503
11/1/2001,0.5086
11/2/2001,0.5085
11/5/2001,0.509
11/6/2001,0.5131
11/7/2001,0.5151
11/8/2001,0.515
11/9/2001,0.5147
11/12/2001,0.5199
11/13/2001,0.5205
11/14/2001,0.5196
11/15/2001,0.5181
11/16/2001,0.5221
11/19/2001,0.5215
11/20/2001,0.52
11/21/2001,0.5147
11/23/2001,0.5173
11/26/2001,0.5181
11/27/2001,0.5223
11/28/2001,0.5212
11/29/2001,0.5175
11/30/2001,0.5214
12/3/2001,0.5167
12/4/2001,0.5139
12/5/2001,0.5178
12/6/2001,0.5186
12/7/2001,0.5139
12/10/2001,0.5145
12/11/2001,0.5152
12/12/2001,0.5196
12/13/2001,0.52
12/14/2001,0.5194
12/17/2001,0.5168
12/18/2001,0.5149
12/19/2001,0.5108
12/20/2001,0.5046
12/21/2001,0.5082
12/24/2001,0.5083
12/26/2001,0.5064
12/27/2001,0.5072
12/28/2001,0.5103
12/31/2001,0.5106
1/2/2002,0.5142
1/3/2002,0.5144
1/4/2002,0.5205
1/7/2002,0.518
1/8/2002,0.5235
1/9/2002,0.5235
1/10/2002,0.5229
1/11/2002,0.5195
1/14/2002,0.5189
1/15/2002,0.517
1/16/2002,0.5142
1/17/2002,0.5144
1/18/2002,0.5143
1/22/2002,0.5194
1/23/2002,0.5178
1/24/2002,0.5196
1/25/2002,0.5165
1/28/2002,0.5157
1/29/2002,0.5091
1/30/2002,0.5063
1/31/2002,0.5078
2/1/2002,0.5093
2/4/2002,0.5105
2/5/2002,0.5087
2/6/2002,0.5085
2/7/2002,0.5086
2/8/2002,0.5107
2/11/2002,0.5123
2/12/2002,0.5093
2/13/2002,0.5098
2/14/2002,0.5159
2/15/2002,0.5175
2/19/2002,0.5189
2/20/2002,0.5175
2/21/2002,0.5161
2/22/2002,0.5123
2/25/2002,0.5134
2/26/2002,0.5132
2/27/2002,0.515
2/28/2002,0.5174
3/1/2002,0.519
3/4/2002,0.5201
3/5/2002,0.5201
3/6/2002,0.5225
3/7/2002,0.5247
3/8/2002,0.5229
3/11/2002,0.5215
3/12/2002,0.5206
3/13/2002,0.5198
3/14/2002,0.5235
3/15/2002,0.5256
3/18/2002,0.5248
3/19/2002,0.5228
3/20/2002,0.5303
3/21/2002,0.5306
3/22/2002,0.5303
3/25/2002,0.53
3/26/2002,0.5275
3/27/2002,0.5278
3/28/2002,0.5337
4/1/2002,0.5339
4/2/2002,0.5347
4/3/2002,0.5322
4/4/2002,0.5306
4/5/2002,0.5303
4/8/2002,0.5281
4/9/2002,0.5281
4/10/2002,0.5307
4/11/2002,0.5344
4/12/2002,0.534
4/15/2002,0.531
4/16/2002,0.5331
4/17/2002,0.5372
4/18/2002,0.539
4/19/2002,0.54
4/22/2002,0.5407
4/23/2002,0.5382
4/24/2002,0.5433
4/25/2002,0.543
4/26/2002,0.5437
4/29/2002,0.5385
4/30/2002,0.5381
5/1/2002,0.5396
5/2/2002,0.5358
5/3/2002,0.5394
5/6/2002,0.5395
5/7/2002,0.5391
5/8/2002,0.5396
5/9/2002,0.544
5/10/2002,0.5446
5/13/2002,0.5469
5/14/2002,0.5473
5/15/2002,0.549
5/16/2002,0.5484
5/17/2002,0.5525
5/20/2002,0.556
5/21/2002,0.556
5/22/2002,0.5593
5/23/2002,0.5563
5/24/2002,0.5565
5/28/2002,0.5615
5/29/2002,0.5627
5/30/2002,0.5642
5/31/2002,0.5671
6/3/2002,0.5709
6/4/2002,0.5719
6/5/2002,0.5736
6/6/2002,0.5757
6/7/2002,0.5715
6/10/2002,0.5704
6/11/2002,0.5702
6/12/2002,0.5699
6/13/2002,0.5666
6/14/2002,0.5601
6/17/2002,0.5585
6/18/2002,0.5661
6/19/2002,0.5649
6/20/2002,0.5717
6/21/2002,0.5745
6/24/2002,0.5692
6/25/2002,0.5726
6/26/2002,0.5606
6/27/2002,0.5638
6/28/2002,0.5634
7/1/2002,0.5619
7/2/2002,0.5636
7/3/2002,0.5595
7/5/2002,0.5573
7/8/2002,0.5643
7/9/2002,0.5671
7/10/2002,0.5653
7/11/2002,0.5572
7/12/2002,0.5601
7/15/2002,0.5599
7/16/2002,0.557
7/17/2002,0.551
7/18/2002,0.5536
7/19/2002,0.5563
7/22/2002,0.5471
7/23/2002,0.5377
7/24/2002,0.5444
7/25/2002,0.5414
7/26/2002,0.5359
7/29/2002,0.5412
7/30/2002,0.5435
7/31/2002,0.5431
8/1/2002,0.5384
8/2/2002,0.5387
8/5/2002,0.5267
8/6/2002,0.5306
8/7/2002,0.5365
8/8/2002,0.5341
8/9/2002,0.5353
8/12/2002,0.5395
8/13/2002,0.5372
8/14/2002,0.5375
8/15/2002,0.5421
8/16/2002,0.5451
8/19/2002,0.5408
8/20/2002,0.5461
8/21/2002,0.5444
8/22/2002,0.5414
8/23/2002,0.5429
8/26/2002,0.544
8/27/2002,0.5534
8/28/2002,0.5513
8/29/2002,0.5522
8/30/2002,0.5506
9/3/2002,0.5474
9/4/2002,0.5451
9/5/2002,0.5426
9/6/2002,0.5474
9/9/2002,0.548
9/10/2002,0.5482
9/11/2002,0.5482
9/12/2002,0.5522
9/13/2002,0.5502
9/16/2002,0.5476
9/17/2002,0.5474
9/18/2002,0.5483
9/19/2002,0.5494
9/20/2002,0.546
9/23/2002,0.5436
9/24/2002,0.5437
9/25/2002,0.5458
9/26/2002,0.5439
9/27/2002,0.5436
9/30/2002,0.5426
10/1/2002,0.544
10/2/2002,0.5433
10/3/2002,0.5462
10/4/2002,0.5463
10/7/2002,0.5496
10/8/2002,0.5461
10/9/2002,0.5485
10/10/2002,0.5482
10/11/2002,0.5495
10/14/2002,0.5465
10/15/2002,0.5473
10/16/2002,0.5488
10/17/2002,0.5506
10/18/2002,0.5498
10/21/2002,0.5544
10/22/2002,0.5528
10/23/2002,0.5527
10/24/2002,0.554
10/25/2002,0.5555
10/28/2002,0.5587
10/29/2002,0.5566
10/30/2002,0.5525
10/31/2002,0.554
11/1/2002,0.5579
11/4/2002,0.5611
11/5/2002,0.561
11/6/2002,0.5639
11/7/2002,0.5665
11/8/2002,0.5644
11/11/2002,0.5614
11/12/2002,0.5605
11/13/2002,0.5599
11/14/2002,0.5632
11/15/2002,0.5634
11/18/2002,0.562
11/19/2002,0.559
11/20/2002,0.5605
11/21/2002,0.5625
11/22/2002,0.5633
11/25/2002,0.5592
11/26/2002,0.5596
11/27/2002,0.5563
11/29/2002,0.5605
12/2/2002,0.56
12/3/2002,0.5594
12/4/2002,0.5604
12/5/2002,0.5611
12/6/2002,0.5609
12/9/2002,0.5632
12/10/2002,0.5589
12/11/2002,0.5603
12/12/2002,0.5653
12/13/2002,0.5648
12/16/2002,0.5662
12/17/2002,0.566
12/18/2002,0.5651
12/19/2002,0.5659
12/20/2002,0.5631
12/23/2002,0.5614
12/24/2002,0.5627
12/26/2002,0.5633
12/27/2002,0.5608
12/30/2002,0.565
12/31/2002,0.5615
1/2/2003,0.5638
1/3/2003,0.5673
1/6/2003,0.5758
1/7/2003,0.574
1/8/2003,0.5765
1/9/2003,0.5763
1/10/2003,0.5824
1/13/2003,0.5851
1/14/2003,0.5835
1/15/2003,0.5842
1/16/2003,0.588
1/17/2003,0.5918
1/21/2003,0.5888
1/22/2003,0.5852
1/23/2003,0.591
1/24/2003,0.5921
1/27/2003,0.589
1/28/2003,0.5888
1/29/2003,0.5901
1/30/2003,0.589
1/31/2003,0.5865
2/3/2003,0.5845
2/4/2003,0.5911
2/5/2003,0.59
2/6/2003,0.5911
2/7/2003,0.5901
2/10/2003,0.5903
2/11/2003,0.5911
2/12/2003,0.5873
2/13/2003,0.5952
2/14/2003,0.592
2/18/2003,0.5894
2/19/2003,0.5942
2/20/2003,0.5982
2/21/2003,0.5974
2/24/2003,0.6043
2/25/2003,0.6055
2/26/2003,0.6071
2/27/2003,0.6046
2/28/2003,0.6085
3/3/2003,0.6138
3/4/2003,0.6123
3/5/2003,0.6161
3/6/2003,0.6136
3/7/2003,0.613
3/10/2003,0.6146
3/11/2003,0.6047
3/12/2003,0.5945
3/13/2003,0.5947
3/14/2003,0.5977
3/17/2003,0.5933
3/18/2003,0.5939
3/19/2003,0.59
3/20/2003,0.5929
3/21/2003,0.5903
3/24/2003,0.5947
3/25/2003,0.5965
3/26/2003,0.5989
3/27/2003,0.601
3/28/2003,0.5999
3/31/2003,0.6044
4/1/2003,0.6048
4/2/2003,0.602
4/3/2003,0.6014
4/4/2003,0.6007
4/7/2003,0.5985
4/8/2003,0.6005
4/9/2003,0.6055
4/10/2003,0.6063
4/11/2003,0.6051
4/14/2003,0.6052
4/15/2003,0.606
4/16/2003,0.6124
4/17/2003,0.6132
4/21/2003,0.6141
4/22/2003,0.6207
4/23/2003,0.618
4/24/2003,0.6182
4/25/2003,0.6164
4/28/2003,0.6181
4/29/2003,0.6222
4/30/2003,0.6263
5/1/2003,0.6308
5/2/2003,0.6314
5/5/2003,0.6346
5/6/2003,0.6424
5/7/2003,0.6376
5/8/2003,0.642
5/9/2003,0.6444
5/12/2003,0.6493
5/13/2003,0.6481
5/14/2003,0.6469
5/15/2003,0.6404
5/16/2003,0.6529
5/19/2003,0.6537
5/20/2003,0.6582
5/21/2003,0.6548
5/22/2003,0.6579
5/23/2003,0.6599
5/27/2003,0.6546
5/28/2003,0.6509
5/29/2003,0.6524
5/30/2003,0.6535
6/2/2003,0.657
6/3/2003,0.6609
6/4/2003,0.6631
6/5/2003,0.6648
6/6/2003,0.6579
6/9/2003,0.6571
6/10/2003,0.6563
6/11/2003,0.6619
6/12/2003,0.665
6/13/2003,0.6683
6/16/2003,0.6676
6/17/2003,0.6689
6/18/2003,0.6731
6/19/2003,0.6705
6/20/2003,0.6681
6/23/2003,0.6639
6/24/2003,0.6633
6/25/2003,0.6682
6/26/2003,0.6631
6/27/2003,0.6658
6/30/2003,0.6731
7/1/2003,0.6763
7/2/2003,0.6803
7/3/2003,0.681
7/7/2003,0.6769
7/8/2003,0.6601
7/9/2003,0.657
7/10/2003,0.658
7/11/2003,0.6587
7/14/2003,0.659
7/15/2003,0.649
7/16/2003,0.6555
7/17/2003,0.653
7/18/2003,0.6482
7/21/2003,0.6515
7/22/2003,0.6508
7/23/2003,0.6595
7/24/2003,0.6657
7/25/2003,0.6625
7/28/2003,0.6629
7/29/2003,0.6622
7/30/2003,0.6525
7/31/2003,0.6484
8/1/2003,0.6512
8/4/2003,0.6457
8/5/2003,0.6467
8/6/2003,0.6476
8/7/2003,0.6513
8/8/2003,0.6521
8/11/2003,0.6577
8/12/2003,0.6559
8/13/2003,0.6579
8/14/2003,0.6555
8/15/2003,0.6596
8/18/2003,0.6575
8/19/2003,0.6555
8/20/2003,0.6602
8/21/2003,0.6535
8/22/2003,0.6521
8/25/2003,0.6495
8/26/2003,0.6435
8/27/2003,0.6388
8/28/2003,0.6399
8/29/2003,0.6467
9/2/2003,0.6362
9/3/2003,0.6401
9/4/2003,0.6419
9/5/2003,0.6483
9/8/2003,0.6481
9/9/2003,0.6594
9/10/2003,0.6565
9/11/2003,0.6598
9/12/2003,0.6633
9/15/2003,0.665
9/16/2003,0.6627
9/17/2003,0.6649
9/18/2003,0.6657
9/19/2003,0.6725
9/22/2003,0.6772
9/23/2003,0.6756
9/24/2003,0.6769
9/25/2003,0.6786
9/26/2003,0.6732
9/29/2003,0.6782
9/30/2003,0.6795
10/1/2003,0.6861
10/2/2003,0.6841
10/3/2003,0.6787
10/6/2003,0.6848
10/7/2003,0.69
10/8/2003,0.6901
10/9/2003,0.6899
10/10/2003,0.6913
10/13/2003,0.6895
10/14/2003,0.6901
10/15/2003,0.6881
10/16/2003,0.6877
10/17/2003,0.6923
10/20/2003,0.6908
10/21/2003,0.6995
10/22/2003,0.7046
10/23/2003,0.6996
10/24/2003,0.6987
10/27/2003,0.7039
10/28/2003,0.705
10/29/2003,0.7029
10/30/2003,0.7041
10/31/2003,0.7066
11/3/2003,0.6966
11/4/2003,0.7021
11/5/2003,0.7089
11/6/2003,0.7065
11/7/2003,0.7087
11/10/2003,0.7151
11/11/2003,0.7155
11/12/2003,0.7162
11/13/2003,0.7213
11/14/2003,0.7205
11/17/2003,0.7117
11/18/2003,0.7242
11/19/2003,0.7212
11/20/2003,0.7214
11/21/2003,0.7233
11/24/2003,0.7183
11/25/2003,0.7193
11/26/2003,0.7236
11/28/2003,0.7235
12/1/2003,0.7278
12/2/2003,0.731
12/3/2003,0.737
12/4/2003,0.7352
12/5/2003,0.7362
12/8/2003,0.7403
12/9/2003,0.7413
12/10/2003,0.7396
12/11/2003,0.7395
12/12/2003,0.7415
12/15/2003,0.7439
12/16/2003,0.7433
12/17/2003,0.739
12/18/2003,0.7407
12/19/2003,0.7357
12/22/2003,0.7334
12/23/2003,0.7365
12/24/2003,0.7415
12/26/2003,0.7416
12/29/2003,0.744
12/30/2003,0.7489
12/31/2003,0.7528
1/2/2004,0.758
1/5/2004,0.7677
1/6/2004,0.7679
1/7/2004,0.7678
1/8/2004,0.7755
1/9/2004,0.7765
1/12/2004,0.7772
1/13/2004,0.779
1/14/2004,0.7736
1/15/2004,0.7701
1/16/2004,0.7631
1/20/2004,0.7671
1/21/2004,0.7736
1/22/2004,0.778
1/23/2004,0.7709
1/26/2004,0.7687
1/27/2004,0.7787
1/28/2004,0.7717
1/29/2004,0.7602
1/30/2004,0.7639
2/2/2004,0.7585
2/3/2004,0.7657
2/4/2004,0.7615
2/5/2004,0.761
2/6/2004,0.7706
2/9/2004,0.7767
2/10/2004,0.7792
2/11/2004,0.7881
2/12/2004,0.7893
2/13/2004,0.7897
2/17/2004,0.7984
2/18/2004,0.7895
2/19/2004,0.791
2/20/2004,0.7707
2/23/2004,0.7717
2/24/2004,0.7799
2/25/2004,0.7715
2/26/2004,0.7713
2/27/2004,0.7735
3/1/2004,0.7725
3/2/2004,0.7634
3/3/2004,0.7495
3/4/2004,0.7511
3/5/2004,0.7593
3/8/2004,0.7595
3/9/2004,0.7584
3/10/2004,0.7453
3/11/2004,0.7368
3/12/2004,0.7328
3/15/2004,0.7363
3/16/2004,0.7425
3/17/2004,0.7413
3/18/2004,0.7508
3/19/2004,0.7489
3/22/2004,0.7529
3/23/2004,0.7524
3/24/2004,0.7444
3/25/2004,0.7388
3/26/2004,0.7463
3/29/2004,0.7464
3/30/2004,0.7531
3/31/2004,0.7666
4/1/2004,0.7666
4/2/2004,0.7576
4/5/2004,0.7538
4/6/2004,0.763
4/7/2004,0.766
4/8/2004,0.7624
4/12/2004,0.766
4/13/2004,0.7542
4/14/2004,0.7343
4/15/2004,0.741
4/16/2004,0.7438
4/19/2004,0.7463
4/20/2004,0.7326
4/21/2004,0.7301
4/22/2004,0.7345
4/23/2004,0.7335
4/26/2004,0.7348
4/27/2004,0.7349
4/28/2004,0.7223
4/29/2004,0.7211
4/30/2004,0.7206
5/3/2004,0.7208
5/4/2004,0.7299
5/5/2004,0.7324
5/6/2004,0.7215
5/7/2004,0.703
5/10/2004,0.6956
5/11/2004,0.6968
5/12/2004,0.6986
5/13/2004,0.6884
5/14/2004,0.6913
5/17/2004,0.6854
5/18/2004,0.687
5/19/2004,0.6955
5/20/2004,0.6965
5/21/2004,0.6976
5/24/2004,0.6969
5/25/2004,0.7093
5/26/2004,0.7071
5/27/2004,0.7168
5/28/2004,0.7142
6/1/2004,0.7072
6/2/2004,0.6957
6/3/2004,0.6886
6/4/2004,0.6958
6/7/2004,0.707
6/8/2004,0.7004
6/9/2004,0.6898
6/10/2004,0.6969
6/14/2004,0.6872
6/15/2004,0.6973
6/16/2004,0.6892
6/17/2004,0.6822
6/18/2004,0.6885
6/21/2004,0.6903
6/22/2004,0.6872
6/23/2004,0.6875
6/24/2004,0.6997
6/25/2004,0.7004
6/28/2004,0.6993
6/29/2004,0.69
6/30/2004,0.6988
7/1/2004,0.7046
7/2/2004,0.713
7/6/2004,0.7128
7/7/2004,0.7229
7/8/2004,0.7196
7/9/2004,0.7218
7/12/2004,0.727
7/13/2004,0.7247
7/14/2004,0.7234
7/15/2004,0.7225
7/16/2004,0.7319
7/19/2004,0.7318
7/20/2004,0.7273
7/21/2004,0.715
7/22/2004,0.7145
7/23/2004,0.7091
7/26/2004,0.7089
7/27/2004,0.6993
7/28/2004,0.6999
7/29/2004,0.6993
7/30/2004,0.7024
8/2/2004,0.703
8/3/2004,0.707
8/4/2004,0.7039
8/5/2004,0.703
8/6/2004,0.7135
8/9/2004,0.7151
8/10/2004,0.7128
8/11/2004,0.7146
8/12/2004,0.7144
8/13/2004,0.7165
8/16/2004,0.7177
8/17/2004,0.7153
8/18/2004,0.7155
8/19/2004,0.7244
8/20/2004,0.7238
8/23/2004,0.7131
8/24/2004,0.7046
8/25/2004,0.7055
8/26/2004,0.7034
8/27/2004,0.7026
8/30/2004,0.6995
8/31/2004,0.7041
9/1/2004,0.703
9/2/2004,0.6971
9/3/2004,0.6911
9/7/2004,0.6943
9/8/2004,0.6964
9/9/2004,0.6879
9/10/2004,0.695
9/13/2004,0.6959
9/14/2004,0.7018
9/15/2004,0.6951
9/16/2004,0.6986
9/17/2004,0.6977
9/20/2004,0.7009
9/21/2004,0.7033
9/22/2004,0.7065
9/23/2004,0.7132
9/24/2004,0.7142
9/27/2004,0.7135
9/28/2004,0.7176
9/29/2004,0.7168
9/30/2004,0.7273
10/1/2004,0.7259
10/4/2004,0.7214
10/5/2004,0.7241
10/6/2004,0.7229
10/7/2004,0.7277
10/8/2004,0.7346
10/11/2004,0.7326
10/12/2004,0.7303
10/13/2004,0.7261
10/14/2004,0.728
10/15/2004,0.7308
10/18/2004,0.7251
10/19/2004,0.7264
10/20/2004,0.7344
10/21/2004,0.7371
10/22/2004,0.7399
10/25/2004,0.7465
10/26/2004,0.7465
10/27/2004,0.7445
10/28/2004,0.7461
10/29/2004,0.7483
11/1/2004,0.7459
11/2/2004,0.748
11/3/2004,0.7562
11/4/2004,0.7574
11/5/2004,0.7623
11/8/2004,0.7574
11/9/2004,0.7602
11/10/2004,0.7591
11/11/2004,0.7651
11/12/2004,0.7689
11/15/2004,0.7725
11/16/2004,0.7723
11/17/2004,0.7821
11/18/2004,0.7775
11/19/2004,0.7836
11/22/2004,0.7821
11/23/2004,0.7856
11/24/2004,0.7866
11/26/2004,0.7905
11/29/2004,0.7833
11/30/2004,0.7725
12/1/2004,0.7766
12/2/2004,0.7739
12/3/2004,0.7816
12/6/2004,0.7732
12/7/2004,0.7736
12/8/2004,0.7575
12/9/2004,0.7541
12/10/2004,0.751
12/13/2004,0.7584
12/14/2004,0.7568
12/15/2004,0.7635
12/16/2004,0.7562
12/17/2004,0.762
12/20/2004,0.7627
12/21/2004,0.7646
12/22/2004,0.7632
12/23/2004,0.767
12/27/2004,0.777
12/28/2004,0.7783
12/29/2004,0.7736
12/30/2004,0.7796
12/31/2004,0.78
1/3/2005,0.7778
1/4/2005,0.765
1/5/2005,0.7643
1/6/2005,0.7605
1/7/2005,0.7574
1/10/2005,0.7573
1/11/2005,0.7615
1/12/2005,0.7668
1/13/2005,0.765
1/14/2005,0.7588
1/18/2005,0.7546
1/19/2005,0.7603
1/20/2005,0.7583
1/21/2005,0.7691
1/24/2005,0.77
1/25/2005,0.7649
1/26/2005,0.7747
1/27/2005,0.7771
1/28/2005,0.7748
1/31/2005,0.7753
2/1/2005,0.7737
2/2/2005,0.7779
2/3/2005,0.7707
2/4/2005,0.7701
2/7/2005,0.7671
2/8/2005,0.7662
2/9/2005,0.7704
2/10/2005,0.7829
2/11/2005,0.7857
2/14/2005,0.7878
2/15/2005,0.7875
2/16/2005,0.7844
2/17/2005,0.7877
2/18/2005,0.788
2/22/2005,0.7943
2/23/2005,0.7861
2/24/2005,0.7862
2/25/2005,0.7863
2/28/2005,0.7917
3/1/2005,0.7868
3/2/2005,0.7828
3/3/2005,0.7826
3/4/2005,0.7904
3/7/2005,0.7922
3/8/2005,0.7982
3/9/2005,0.7929
3/10/2005,0.7907
3/11/2005,0.7931
3/14/2005,0.7871
3/15/2005,0.7902
3/16/2005,0.7933
3/17/2005,0.7932
3/18/2005,0.7948
3/21/2005,0.7852
3/22/2005,0.7827
3/23/2005,0.7724
3/24/2005,0.7724
3/28/2005,0.7686
3/29/2005,0.7701
3/30/2005,0.7702
3/31/2005,0.7725
4/1/2005,0.7709
4/4/2005,0.7676
4/5/2005,0.7688
4/6/2005,0.7646
4/7/2005,0.7658
4/8/2005,0.7715
4/11/2005,0.7751
4/12/2005,0.775
4/13/2005,0.7775
4/14/2005,0.7701
4/15/2005,0.7679
4/18/2005,0.7679
4/19/2005,0.7715
4/20/2005,0.7752
4/21/2005,0.7756
4/22/2005,0.7809
4/25/2005,0.7804
4/26/2005,0.7777
4/27/2005,0.7759
4/28/2005,0.7785
4/29/2005,0.7809
5/2/2005,0.7797
5/3/2005,0.7738
5/4/2005,0.7806
5/5/2005,0.7807
5/6/2005,0.775
5/9/2005,0.7723
5/10/2005,0.7762
5/11/2005,0.7743
5/12/2005,0.7655
5/13/2005,0.7613
5/16/2005,0.7559
5/17/2005,0.7551
5/18/2005,0.7605
5/19/2005,0.7578
5/20/2005,0.7553
5/23/2005,0.7591
5/24/2005,0.763
5/25/2005,0.7625
5/26/2005,0.7581
5/27/2005,0.7628
5/31/2005,0.7555
6/1/2005,0.7492
6/2/2005,0.7542
6/3/2005,0.7562
6/6/2005,0.7651
6/7/2005,0.7686
6/8/2005,0.7645
6/9/2005,0.7677
6/10/2005,0.7609
6/13/2005,0.7613
6/14/2005,0.7629
6/15/2005,0.7694
6/16/2005,0.7728
6/17/2005,0.7774
6/20/2005,0.7755
6/21/2005,0.7806
6/22/2005,0.7785
6/23/2005,0.771
6/24/2005,0.7692
6/27/2005,0.7689
6/28/2005,0.7622
6/29/2005,0.7617
6/30/2005,0.7621
7/1/2005,0.7516
7/5/2005,0.7409
7/6/2005,0.7393
7/7/2005,0.7394
7/8/2005,0.7417
7/11/2005,0.7471
7/12/2005,0.7569
7/13/2005,0.7497
